Index,Phylotype,Sub-Phylotype,Sequevar,Sub-sequevar designation,Strainname,Alt Names,"Environmental Source (Soil, Water, unknown plants)",Host Species (Common name),Host Species ,Host Genus,Host Family,Host Order,Year isolated,Location Isolated,Location (Country or Territory),Location (subcontinent),Location (continent),Lat,Long,Genome Accession,Genome Level,Sequencing Tech,egl accession,mutS accession,other accession,Citation,Year published,Data entered by,Comments
5695,I,,,,CRs-Gr1,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2013,"Garacharma, Andaman and Nicobar Islands, India",India,Southern Asia,Asia,11.613929,92.703662,,,,,,,"Sakthivel 2016, https://doi.org/10.1094/PDIS-03-15-0258-RE",2016,Benjamin Ramirez,
5696,I,,,,CRs-Gr2,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2013,"Garacharma, Andaman and Nicobar Islands, India",India,Southern Asia,Asia,11.613929,92.703662,,,,,,,"Sakthivel 2016, https://doi.org/10.1094/PDIS-03-15-0258-RE",2016,Benjamin Ramirez,
5697,I,,,,CRs-Sg,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2013,"Guptapara, Andaman and Nicobar Islands, India",India,Southern Asia,Asia,11.557769,92.657261,,,,,,,"Sakthivel 2016, https://doi.org/10.1094/PDIS-03-15-0258-RE",2016,Benjamin Ramirez,
5698,I,,,,CRs-Wn,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2013,"Wandoor, Andaman and Nicobar Islands, India",India,Southern Asia,Asia,11.664535,92.739045,,,,,,,"Sakthivel 2016, https://doi.org/10.1094/PDIS-03-15-0258-RE",2016,Benjamin Ramirez,
5699,I,,,,TRs-Dg,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2013,"Diglipur, Andaman and Nicobar Islands, India",India,Southern Asia,Asia,13.245836,92.975638,,,,,,,"Sakthivel 2016, https://doi.org/10.1094/PDIS-03-15-0258-RE",2016,Benjamin Ramirez,
5700,I,,,,TRs-Hv,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,2013,"Havelock, Andaman and Nicobar Islands, India",India,Southern Asia,Asia,11.664535,92.739045,,,,,,,"Sakthivel 2016, https://doi.org/10.1094/PDIS-03-15-0258-RE",2016,Benjamin Ramirez,
5701,I,,,,BRs-Dg1,,,Solanum melongena (Eggplant),Solanum melongena,Solanum,Solanaceae,Solanales,2013,"Diglipur, Andaman and Nicobar Islands, India",India,Southern Asia,Asia,13.245836,92.975638,,,,,,,"Sakthivel 2016, https://doi.org/10.1094/PDIS-03-15-0258-RE",2016,Benjamin Ramirez,
5702,I,,,,BRs-Dg2,,,Solanum melongena (Eggplant),Solanum melongena,Solanum,Solanaceae,Solanales,2013,"Diglipur, Andaman and Nicobar Islands, India",India,Southern Asia,Asia,13.245836,92.975638,,,,,,,"Sakthivel 2016, https://doi.org/10.1094/PDIS-03-15-0258-RE",2016,Benjamin Ramirez,
5703,I,,,,BRs-GR,,,Solanum melongena (Eggplant),Solanum melongena,Solanum,Solanaceae,Solanales,2013,"Garacharma, Andaman and Nicobar Islands, India",India,Southern Asia,Asia,11.613929,92.703662,,,,,,,"Sakthivel 2016, https://doi.org/10.1094/PDIS-03-15-0258-RE",2016,Benjamin Ramirez,
5704,I,,,,BRs-Hv1,,,Solanum melongena (Eggplant),Solanum melongena,Solanum,Solanaceae,Solanales,2013,"Havelock, Andaman and Nicobar Islands, India",India,Southern Asia,Asia,11.664535,92.739045,,,,,,,"Sakthivel 2016, https://doi.org/10.1094/PDIS-03-15-0258-RE",2016,Benjamin Ramirez,
5705,I,,,,BRs-Hb,,,Solanum melongena (Eggplant),Solanum melongena,Solanum,Solanaceae,Solanales,2013,"Humphreygunj, Andaman and Nicobar Islands, India",India,Southern Asia,Asia,11.664535,92.739045,,,,,,,"Sakthivel 2016, https://doi.org/10.1094/PDIS-03-15-0258-RE",2016,Benjamin Ramirez,
5706,II,IIA,6,,MC01,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2013,"Chiapas, Mexico",Mexico,Central America,North America,16.560197,-92.494801,,,,KX390627,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5707,II,IIA,6,,MC02,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2013,"Chiapas, Mexico",Mexico,Central America,North America,16.560197,-92.494801,,,,KX390628,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5708,II,IIA,6,,MC03,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2013,"Chiapas, Mexico",Mexico,Central America,North America,16.560197,-92.494801,,,,KX390629,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5709,II,IIA,6,,MC04,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2013,"Chiapas, Mexico",Mexico,Central America,North America,16.560197,-92.494801,,,,KX390630,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5710,II,IIA,6,,MC05,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2013,"Chiapas, Mexico",Mexico,Central America,North America,16.560197,-92.494801,,,,KX390631,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5711,II,IIA,6,,MC06,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2013,"Chiapas, Mexico",Mexico,Central America,North America,16.560197,-92.494801,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5712,II,IIA,6,,MC07,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2013,"Chiapas, Mexico",Mexico,Central America,North America,16.560197,-92.494801,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5713,II,IIA,6,,MT01,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,KX390608,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5714,II,IIA,6,,MT02,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,KX390609,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5715,II,IIA,6,,MT03,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,KX390610,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5716,II,IIA,6,,MT04,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,KX390611,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5717,II,IIA,6,,MT05,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,KX390612,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5718,II,IIA,6,,MT06,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,KX390613,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5719,II,IIA,6,,MT07,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,KX390614,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5720,II,IIA,6,,MT08,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,KX390615,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5721,II,IIA,6,,MT09,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,KX390616,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5722,II,IIA,6,,MT10,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,KX390617,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5723,II,IIA,6,,MT11,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,KX390618,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5724,II,IIA,6,,MT12,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,KX390619,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5725,II,IIA,6,,MT13,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,KX390620,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5726,II,IIA,6,,MT14,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,KX390621,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5727,II,IIA,6,,MT15,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,KX390622,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5728,II,IIA,6,,MT16,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,KX390623,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5729,II,IIA,6,,MT17,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,KX390624,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5730,II,IIA,6,,MT18,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,KX390625,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5731,II,IIA,6,,MT19,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,KX390626,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5732,II,IIA,6,,MT20,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5733,II,IIA,6,,MT21,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5734,II,IIA,6,,MT22,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5735,II,IIA,6,,MT23,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5736,II,IIA,6,,MT24,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5737,II,IIA,6,,MT25,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5738,II,IIA,6,,MT26,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5739,II,IIA,6,,MT27,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5740,II,IIA,6,,MT28,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5741,II,IIA,6,,MT30,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5742,II,IIA,6,,MT31,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5743,II,IIA,6,,MT32,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5744,II,IIA,6,,MT33,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5745,II,IIA,6,,MT34,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5746,II,IIA,6,,MT35,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5747,II,IIA,6,,MT36,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5748,II,IIA,6,,MT37,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5749,II,IIA,6,,MT38,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5750,II,IIA,6,,MT39,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5751,II,IIA,6,,MT40,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,2014,"Tobasco, Mexico",Mexico,Central America,North America,18.281257,-92.646272,,,,,,,"Sanchez 2016, https://cicy.repositorioinstitucional.mx/jspui/bitstream/1003/468/1/PCB_BT_D_Tesis_2016_Obrador_Jose.pdf",2016,Jason Avalos,
5752,I,,18,,,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,,Brazil,Brazil,Southern America,South America,-9.588903,-51.619789,,,,,,,"Santiago 2016, https://doi.org/10.1111/ppa.12586",2016,Benjamin Ramirez,
5753,II,IIB,54,,,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,,Brazil,Brazil,Southern America,South America,-9.588903,-51.619789,,,,,,,"Santiago 2016, https://doi.org/10.1111/ppa.12586",2016,Benjamin Ramirez,
5754,II,IIB,56,,,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,,Brazil,Brazil,Southern America,South America,-9.588903,-51.619789,,,,,,,"Santiago 2016, https://doi.org/10.1111/ppa.12586",2016,Benjamin Ramirez,
5755,II,IIB,54,,,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,,Brazil,Brazil,Southern America,South America,-9.588903,-51.619789,,,,,,,"Santiago 2016, https://doi.org/10.1111/ppa.12586",2016,Benjamin Ramirez,
5756,II,IIB,56,,,,,Eucalyptus pellita (Large-fruited Red Mahogany),Eucalyptus pellita,Eucalyptus,Myrtaceae,Myrtales,,Brazil,Brazil,Southern America,South America,-9.588903,-51.619789,,,,,,,"Santiago 2016, https://doi.org/10.1111/ppa.12586",2016,Benjamin Ramirez,
5757,II,IIB,54,,,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,,Brazil,Brazil,Southern America,South America,-9.588903,-51.619789,,,,,,,"Santiago 2016, https://doi.org/10.1111/ppa.12586",2016,Benjamin Ramirez,
5758,II,IIB,56,,,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,,Brazil,Brazil,Southern America,South America,-9.588903,-51.619789,,,,,,,"Santiago 2016, https://doi.org/10.1111/ppa.12586",2016,Benjamin Ramirez,
5759,II,IIB,4,,,,,Musa acuminata (Banana),Musa acuminata,Musa,Musaceae,Zingiberales,,Brazil,Brazil,Southern America,South America,-9.588903,-51.619789,,,,,,,"Santiago 2016, https://doi.org/10.1111/ppa.12586",2016,Benjamin Ramirez,
5760,II,IIB,54,,,,,Pelargonium sp. (Geranium),,Pelargonium,Geraniaceae,Geraniales,,Brazil,Brazil,Southern America,South America,-9.588903,-51.619789,,,,,,,"Santiago 2016, https://doi.org/10.1111/ppa.12586",2016,Benjamin Ramirez,
5761,II,IIB,56,,,,,Pelargonium sp. (Geranium),,Pelargonium,Geraniaceae,Geraniales,,Brazil,Brazil,Southern America,South America,-9.588903,-51.619789,,,,,,,"Santiago 2016, https://doi.org/10.1111/ppa.12586",2016,Benjamin Ramirez,
5762,I,,18,,,,,Piper hispidinervium (Mexican Pepperleaf),Piper hispidinervium,Piper,Piperaceae,Piperales,,Brazil,Brazil,Southern America,South America,-9.588903,-51.619789,,,,,,,"Santiago 2016, https://doi.org/10.1111/ppa.12586",2016,Benjamin Ramirez,
5763,II,IIB,54,,,,,Piper hispidinervium (Mexican Pepperleaf),Piper hispidinervium,Piper,Piperaceae,Piperales,,Brazil,Brazil,Southern America,South America,-9.588903,-51.619789,,,,,,,"Santiago 2016, https://doi.org/10.1111/ppa.12586",2016,Benjamin Ramirez,
5764,II,IIB,56,,,,,Piper hispidinervium (Mexican Pepperleaf),Piper hispidinervium,Piper,Piperaceae,Piperales,,Brazil,Brazil,Southern America,South America,-9.588903,-51.619789,,,,,,,"Santiago 2016, https://doi.org/10.1111/ppa.12586",2016,Benjamin Ramirez,
5765,II,IIB,4,,,,,Piper hispidinervium (Mexican Pepperleaf),Piper hispidinervium,Piper,Piperaceae,Piperales,,Brazil,Brazil,Southern America,South America,-9.588903,-51.619789,,,,,,,"Santiago 2016, https://doi.org/10.1111/ppa.12586",2016,Benjamin Ramirez,
5766,II,IIC,7,,,,,Solanum aethiopicum (Bitter Tomato),Solanum aethiopicum,Solanum,Solanaceae,Solanales,,Brazil,Brazil,Southern America,South America,-9.588903,-51.619789,,,,,,,"Santiago 2016, https://doi.org/10.1111/ppa.12586",2016,Benjamin Ramirez,
5767,II,IIA,41,,,,,Solanum aethiopicum (Bitter Tomato),Solanum aethiopicum,Solanum,Solanaceae,Solanales,,Brazil,Brazil,Southern America,South America,-9.588903,-51.619789,,,,,,,"Santiago 2016, https://doi.org/10.1111/ppa.12586",2016,Benjamin Ramirez,
5768,II,IIA,50,,,,,Solanum aethiopicum (Bitter Tomato),Solanum aethiopicum,Solanum,Solanaceae,Solanales,,Brazil,Brazil,Southern America,South America,-9.588903,-51.619789,,,,,,,"Santiago 2016, https://doi.org/10.1111/ppa.12586",2016,Benjamin Ramirez,
