Index,Phylotype,Sub-Phylotype,Sequevar,Sub-sequevar designation,Strainname,Alt Names,"Environmental Source (Soil, Water, unknown plants)",Host Species (Common name),Host Species ,Host Genus,Host Family,Host Order,Year isolated,Location Isolated,Location (Country or Territory),Location (subcontinent),Location (continent),Imported Location,Genome Accession,Genome Level,Sequencing Tech,egl accession,mutS accession,other accession,Citation and Link,Publication,Publication Link,Year published,Data entered by,Comments,Lat (AI),Long (AI),Long Accuracy,Lat Accuracy
3894,I,,,,B5-29,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Bezerros, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.234993,-35.752317,Accurate,Accurate
3895,I,,,,B5-30,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Bezerros, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.234993,-35.752317,Accurate,Accurate
3896,I,,,,B5-32,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Bezerros, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.234993,-35.752317,Accurate,Accurate
3897,I,,,,B5-4,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Bezerros, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.234993,-35.752317,Accurate,Accurate
3898,I,,,,B5-5,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Bezerros, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.234993,-35.752317,Accurate,Accurate
3899,I,,,,B5-7,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Bezerros, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.234993,-35.752317,Accurate,Accurate
3900,I,,,,B5-8,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Bezerros, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.234993,-35.752317,Accurate,Accurate
3901,I,,,,C1-7,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Camocim de Sao Felix, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.36176,-35.763279,Accurate,Accurate
3902,I,,,,C3-11,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Camocim de Sao Felix, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.36176,-35.763279,Accurate,Accurate
3903,I,,,,C6-22,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Camocim de Sao Felix, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.36176,-35.763279,Accurate,Accurate
3904,I,,,,C6-23,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Camocim de Sao Felix, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.36176,-35.763279,Accurate,Accurate
3905,I,,,,C6-25,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Camocim de Sao Felix, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.36176,-35.763279,Accurate,Accurate
3906,I,,,,CM10,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Camocim de Sao Felix, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.36176,-35.763279,Accurate,Accurate
3907,I,,,,CAR11,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Caruaru, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.28258,-35.97143,Accurate,Accurate
3908,I,,,,CAR12,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Caruaru, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.28258,-35.97143,Accurate,Accurate
3909,I,,,,CAR15,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Caruaru, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.28258,-35.97143,Accurate,Accurate
3910,I,,,,CAR18,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Caruaru, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.28258,-35.97143,Accurate,Accurate
3911,I,,,,CAR19,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Caruaru, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.28258,-35.97143,Accurate,Accurate
3912,I,,,,CAR2,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Caruaru, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.28258,-35.97143,Accurate,Accurate
3913,I,,,,CAR20,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Caruaru, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.28258,-35.97143,Accurate,Accurate
3914,I,,,,CAR21,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Caruaru, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.28258,-35.97143,Accurate,Accurate
3915,I,,,,CAR22,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Caruaru, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.28258,-35.97143,Accurate,Accurate
3916,I,,,,CAR24,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Caruaru, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.28258,-35.97143,Accurate,Accurate
3917,I,,,,CAR28,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Caruaru, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.28258,-35.97143,Accurate,Accurate
3918,I,,,,CAR29,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Caruaru, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.28258,-35.97143,Accurate,Accurate
3919,I,,,,CAR4,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Caruaru, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.28258,-35.97143,Accurate,Accurate
3920,I,,,,CAR5,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Caruaru, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.28258,-35.97143,Accurate,Accurate
3921,I,,,,CAR6,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Caruaru, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.28258,-35.97143,Accurate,Accurate
3922,I,,,,CG2-17,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3923,I,,,,CG2-2,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3924,I,,,,CG2-27,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3925,I,,,,CGH12,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3926,I,,,,CGH16,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3927,I,,,,CGH20,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3928,I,,,,CGH21,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3929,I,,,,CGH26,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3930,I,,,,CGH28,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3931,I,,,,CGH3,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3932,I,,,,CGH31,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3933,I,,,,CGH32,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3934,I,,,,CGH34,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3935,II,,,,CGH36,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3936,I,,,,CGH41,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3937,I,,,,CGH6,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3938,I,,,,CGH8,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3939,I,,,,CGM10,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3940,II,,,,CGM11,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3941,I,,,,CGM13,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3942,I,,,,CGM14,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3943,I,,,,CGM15,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3944,I,,,,CGM17,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3945,I,,,,CGM18,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3946,I,,,,CGM2,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3947,I,,,,CGM3,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3948,I,,,,CGM6,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3949,I,,,,CGM8,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3950,I,,,,CGM9,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Cha Grande, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.238894,-35.463508,Accurate,Accurate
3951,I,,,,GH10,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Garanhuns, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.89043,-36.49399,Accurate,Accurate
3952,I,,,,GH12,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Garanhuns, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.89043,-36.49399,Accurate,Accurate
3953,I,,,,GH16,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Garanhuns, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.89043,-36.49399,Accurate,Accurate
3954,I,,,,GH3,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Garanhuns, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.89043,-36.49399,Accurate,Accurate
3955,I,,,,GH8,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Garanhuns, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.89043,-36.49399,Accurate,Accurate
3956,I,,,,SBV31,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Saire, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.327757,-35.709296,Accurate,Accurate
3957,I,,,,SCN21,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Saire, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.327757,-35.709296,Accurate,Accurate
3958,I,,,,SCN23,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Saire, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.327757,-35.709296,Accurate,Accurate
3959,I,,,,SCN27,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Saire, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.327757,-35.709296,Accurate,Accurate
3960,I,,,,SCN28,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Saire, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.327757,-35.709296,Accurate,Accurate
3961,I,,,,SCN4,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Saire, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.327757,-35.709296,Accurate,Accurate
3962,I,,,,SCN5,,,Capsicum annuum (Pepper),Capsicum annuum,Capsicum,Solanaceae,Solanales,2008,"Saire, Pernambuco, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-8.327757,-35.709296,Accurate,Accurate
3964,II,IIC,7,,IBSBF292,,,Solanum lycopersicum (Tomato),Solanum lycopersicum,Solanum,Solanaceae,Solanales,,United States,United States (Continental),Northern America,North America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,39.381266,-97.922211,Accurate,Accurate
3963,II,,,,FIO181C2,,,Solanum melongena (Eggplant),Solanum melongena,Solanum,Solanaceae,Solanales,,"Parintins, AM, Brazil",Brazil,Southern America,South America,,,,,,,,"Garcia 2013, https://www.jstor.org/stable/23721514",Garcia 2013,https://www.jstor.org/stable/23721514,2013,Maria Charco Munoz,,-2.628879,-56.736619,Accurate,Accurate
206,,,,,,,,Allium cepa (Onion),Allium cepa,Allium,Allioideae,Amaryllidaceae,,"Reunion Island, France",Reunion Island,Eastern Africa,Africa,,,,,,,,"Girard 1993 IBWS proceedings, https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68",Girard 1993,https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68,1993,Tiffany Lowe-Power,,-21.278098,55.376823,Accurate,Accurate
207,,,,,,,,Arachis hypogaea (Peanut),Arachis hypogaea,Arachis,Fabaceae,Fabales,,"Reunion Island, France",Reunion Island,Eastern Africa,Africa,,,,,,,,"Girard 1993 IBWS proceedings, https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68",Girard 1993,https://ageconsearch.umn.edu/record/134669/files/PR045.pdf#page=68,1993,Tiffany Lowe-Power,,-21.278098,55.376823,Accurate,Accurate
