geocode_query,longitude,latitude,match_name,status_code,error_message
"Amagi, Oshima, Kagoshima, Japan, Japan",128.90742,27.818323,"天城町, 大島郡, Kagoshima, Japan",200,NA
"Ariake, Shimabara, Nagasaki, Kyushu, Japan, Japan",130.36896,32.78754,"島原市, Nagasaki, Japan",200,NA
"Azuma, Unzen, Nagasaki, Kyushu, Japan, Japan",130.18745,32.83471,"雲仙市, Nagasaki, Japan",200,NA
"Chinzei, Karatsu, Saga, Kyushu, Japan, Japan",129.97116,33.448925,"唐津市, Saga, Japan",200,NA
"Ginoza, Kunigami, Okinawa, Ryukyu Islands, Japan, Japan",127.975685,26.492405,"宜野座村, 国頭郡, Okinawa, Japan",200,NA
"Hamamatsu, Shizuoka, Japan, Japan",137.73166,34.705784,"浜松市, Shizuoka, Japan",200,NA
"Isen, Oshima, Kagoshima, Japan, Japan",128.95003,27.668804,"伊仙町, 大島郡, Kagoshima, Japan",200,NA
"Kadena, Nakagami, Okinawa, Ryukyu Islands, Japan, Japan",127.770164,26.360996,"嘉手納町, 中頭郡, Okinawa, Japan",200,NA
"Kadusa, Minamishimabara, Nagasaki, Kyushu, Japan, Japan",130.29427,32.65848,"南島原市, Nagasaki, Japan",200,NA
"Kamiagata, Tsushima, Nagasaki, Kyushu, Japan, Japan",129.29099,34.202896,"対馬市, Nagasaki, Japan",200,NA
"Kigatsu, Hirado, Nagasaki, Kyushu, Japan, Japan",129.55263,33.366016,"平戸市, Nagasaki, Japan",200,NA
"Kishiku, Goto, Nagasaki, Kyushu, Japan, Japan",128.84308,32.695274,"五島市, Nagasaki, Japan",200,NA
"Kitaarima, Minamishimabara, Nagasaki, Kyushu, Japan, Japan",130.29427,32.65848,"南島原市, Nagasaki, Japan",200,NA
"Kunigami, Kunigami, Okinawa, Ryukyu Islands, Japan, Japan",128.2571,26.760979,"国頭村, 国頭郡, Okinawa, Japan",200,NA
"Kunimi, Unzen, Nagasaki, Kyushu, Japan, Japan",130.18745,32.83471,"雲仙市, Nagasaki, Japan",200,NA
"Kyogoku, Abuta, Hokkaido, Japan, Japan",140.88406,42.859097,"京極町, 虻田郡, Hokkaido, Japan",200,NA
"Minamiarima, Minamishimabara, Nagasaki, Kyushu, Japan, Japan",130.29427,32.65848,"南島原市, Nagasaki, Japan",200,NA
"Mine, Tsushima, Nagasaki, Kyushu, Japan, Japan",129.29099,34.202896,"対馬市, Nagasaki, Japan",200,NA
"Mitsushima, Tsushima, Nagasaki, Kyushu, Japan, Japan",129.29099,34.202896,"対馬市, Nagasaki, Japan",200,NA
"Miyako, Okinawa, Ryukyu Islands, Japan, Japan",124.702065,24.669714,"宮古郡, Okinawa, Japan",200,NA
"Mizuho, Unzen, Nagasaki, Kyushu, Japan, Japan",130.18745,32.83471,"雲仙市, Nagasaki, Japan",200,NA
"Nago, Nago, Okinawa, Ryukyu Islands, Japan, Japan",128.200727,27.941786,"Okinawa, Japan",200,NA
"Nonokire, Goto, Nagasaki, Kyushu, Japan, Japan",128.84308,32.695274,"五島市, Nagasaki, Japan",200,NA
"Obama, Unzen, Nagasaki, Kyushu, Japan, Japan",130.18745,32.83471,"雲仙市, Nagasaki, Japan",200,NA
"Ogawara, Hirado, Nagasaki, Kyushu, Japan, Japan",129.55263,33.366016,"平戸市, Nagasaki, Japan",200,NA
"Okinawa, Ryukyu Islands, Japan, Japan",128.200727,27.941786,"Okinawa, Japan",200,NA
"Seihi, Saikai, Nagasaski, Japan, Japan",129.6421,32.932835,"西海市, Nagasaki, Japan",200,NA
"Shimosakiyama, Goto, Nagasaki, Kyushu, Japan, Japan",128.84308,32.695274,"五島市, Nagasaki, Japan",200,NA
"Tabira, Hirado, Nagasaki, Kyushu, Japan, Japan",129.55263,33.366016,"平戸市, Nagasaki, Japan",200,NA
"Toyotama, Tsushima, Nagasaki, Kyushu, Japan, Japan",129.29099,34.202896,"対馬市, Nagasaki, Japan",200,NA
"Tsutsumi, Goto, Nagasaki, Kyushu, Japan, Japan",128.84308,32.695274,"五島市, Nagasaki, Japan",200,NA
"Britannia, Mauritius, Mauritius",57.502513,-20.163857,Mauritius,200,NA
"Labourdonnais, Mauritius, Mauritius",57.502513,-20.163857,Mauritius,200,NA
"Riche Terre, Mauritius, Mauritius",57.652272,-20.020207,"Roche Terre, Rivière du Rempart, Mauritius",200,NA
"Medine, Mauritius, Mauritius",57.395842,-20.260286,"Médine, Tamarin, Rivière Noire, Mauritius",200,NA
"Pamplemousses, Mauritius, Mauritius",57.537307,-20.121465,"Pamplemousses, Pamplemousses, Mauritius",200,NA
"Zhejiang, China, China",120.071318,28.725902,"Zhejiang, China",200,NA
"Jiangsu, China, China",119.599204,33.779965,"Jiangsu, China",200,NA
"Armuelles, Panama, Panama",-79.52339,8.982861,"Panamá, Panamá, Panama",200,NA
"Jharkhand, India, India",85.45822,23.827177,"Indra, Churchu, Hazaribagh, Jharkhand, India",200,NA
"Jammu, India, India",74.8564,32.725845,"Jammu, Jammu and Kashmir, India",200,NA
"Kashmir, India, India",86.16887,24.862453,"Kashmir, Khaira, Jamui, Bihar, India",200,NA
"Ultarakhand, India, India",79.271675,29.730448,"Inda, Bhikiasain, Almora, Uttarakhand, India",200,NA
"West Bengal, India, India",88.463455,22.966872,India ، 741235 Kalyani، India,200,NA
"Kommerzijlsterriet, Netherlands, Netherlands",5.613491,51.972466,Netherlands,200,NA
"Reitdiep, Netherlands, Netherlands",6.521839,53.23532,"Reitdiep, Groningen, Groningen, Netherlands",200,NA
Mali,-1.252145,17.350335,Mali,200,NA
"Katsina, Nigeria, Nigeria",7.599394,12.989058,"Katsina, Katsina, Nigeria",200,NA
"Agew Awi, Ethiopia, Ethiopia",39.60545,12.923237,"Agew, Tigray, Ethiopia",200,NA
"North Gonder, Ethiopia, Ethiopia",37.465476,12.617401,"Gonder, Amhara, Ethiopia",200,NA
"South Gonder, Ethiopia, Ethiopia",37.465476,12.617401,"Gonder, Amhara, Ethiopia",200,NA
"West Gojam, Ethiopia, Ethiopia",39.9,11.18333,"Gojam, Amhara, Ethiopia",200,NA
"Bangalore, India, India",77.556021,13.012252,India ، 560055 Bengaluru، India,200,NA
"Doddaballapur, India, India",77.580144,13.110481,Doddaballapur Road ، 560064 Bengaluru، India,200,NA
"Gouribidanur, India, India",88.463455,22.966872,India ، 741235 Kalyani، India,200,NA
"Kolar, India, India",78.12915,13.136205,"Kolar, Karnataka, India",200,NA
"Rajankunte, India, India",88.463455,22.966872,India ، 741235 Kalyani، India,200,NA
"Punjab, Pakistan, Pakistan",74.314183,31.565682,"Punjab, Pakistan",200,NA
"Balaju, Kathmandu, Nepal, Nepal",85.31094,27.714186,"Kathmandu, Bagmati Province, Nepal",200,NA
"Kharidhunga, Dolakha, Nepal, Nepal",86.0481,27.663223,"Dolakha, Bagmati Province, Nepal",200,NA
"Mude, Sindhupalcok, Nepal, Nepal",81.5566,28.855324,"Nepa, Karnali Province, Nepal",200,NA
"Nala, Kavrepalchok, Nepal, Nepal",85.51841,27.640036,"Nala, Bagmati Province, Nepal",200,NA
"Nigale, Sindhupalcok, Nepal, Nepal",85.970872,27.285941,"Nigale, Ratanchura, Sindhuli, Bagmati Province, Nepal",200,NA
"Nucleus Seed Potato Center, Sindhupalcok, Nepal, Nepal",85.89901,27.786764,"Sindhupalchok, Bagmati Province, Nepal",200,NA
"Sankhu, Kathmandu, Nepal, Nepal",85.461383,27.729023,"Shankhu, Pukhulachhi, Kathmandu, Bagmati Province, Nepal",200,NA
"Doi Poo Muan, Fang, Chiang Mai, Thailand, Thailand",99.755602,19.569189,"Ban Doi, Phan, Chiang Rai, Thailand",200,NA
"Hort. Res. Station, Kaoko, Petchabun, Thailand, Thailand",101.155683,16.418027,"Phetchabun, Thailand",200,NA
"Hueysithon, Fang, Chiang Mai, Thailand, Thailand",99.21301,19.91923,"Fang, Chiang Mai, Thailand",200,NA
"Kasetsart market, Bangkok, Thailand, Thailand",100.493509,13.752494,"Bangkok, Thailand",200,NA
"Kok, Mae Sot Tak, Thailand, Thailand",98.57094,16.71605,"Mae Sot, Tak, Thailand",200,NA
"Noungmaloa, Lumpun, Thailand, Thailand",102.970639,14.931598,"ลุมปุ๊ก, Mueang Buri Ram, Buri Ram, Thailand",200,NA
Canada,-105.750596,55.585901,Canada,200,NA
Guatemala,-90.390002,15.605589,Guatemala,200,NA
"Pona, India, India",73.857133,18.503861,Indira ، 411002 Pune، India,200,NA
"Vallee de Kou, Burkina Faso, Burkina Faso",-1.916667,11.733333,"Kou, Ziro, Burkina Faso",200,NA
"Nadia, West Bengal, India, India",88.52819,23.07653,"Nadia, West Bengal, India",200,NA
"North 24 Parganas, West Bengal, India, India",88.43236,22.571995,"North 24 Parganas, West Bengal, India",200,NA
"South 24 Parganas, West Bengal, India, India",88.38737,22.454386,"South 24 Parganas, West Bengal, India",200,NA
"Darjeeling, West Bengal, India, India",88.26513,27.041847,"Darjeeling Pulbazar, West Bengal, India",200,NA
"Jalpaiguri, West Bengal, India, India",88.72397,26.524776,"Jalpaiguri, West Bengal, India",200,NA
"Birbhum, West Bengal, India, India",87.79816,24.112797,"Birbhum, West Bengal, India",200,NA
"Murshidabad, West Bengal, India, India",88.280464,24.176012,"Murshidabad Jiaganj, West Bengal, India",200,NA
"Hooghly, West Bengal, India, India",88.3993,22.88809,"Hooghly, West Bengal, India",200,NA
"Paschim Medinipur, West Bengal, India, India",87.320045,22.42586,"Paschim Medinipur, West Bengal, India",200,NA
"Purba Medinipur, West Bengal, India, India",87.320045,22.42586,"Medinipur, West Bengal, India",200,NA
"Coochebehar, West Bengal, India, India",89.450111,26.307358,Near Coochbehar ، 736101 Cooch Behar، India,200,NA
"Maldah, West Bengal, India, India",88.1445,24.99984,"Maldah, West Bengal, India",200,NA
"Boca do Acre, Brazil, Brazil",-67.332909,-8.772447,"Rua Brasil, Platô Do Piquiá, Boca do Acre - Amazonas, 69850-000, Brazil",200,NA
"Camocim de Sao Felix, Pernambuco, Brazil, Brazil",-35.76328,-8.36176,"Camocim de São Félix, Pernambuco, Brazil",200,NA
"Abreu e Lima, Brazil, Brazil",-34.90223,-7.904903,"Abreu E Lima, Pernambuco, Brazil",200,NA
"Caninde de Sao Francisco, Brazil, Brazil",-37.790714,-9.66028,"Canindé de São Francisco, Sergipe, Brazil",200,NA
"Cotinguiba Pindoba, Brazil, Brazil",-36.287437,-9.475311,"Pindoba, Alagoas, Brazil",200,NA
"Itacoara, Brazil, Brazil",-42.966737,-22.821971,"Rua Itaocara, Pacheco II, São Gonçalo - Rio de Janeiro, 24736, Brazil",200,NA
"Japoata, Sergipe, Brazil, Brazil",-36.797985,-10.344592,"Japoatã, Sergipe, Brazil",200,NA
"Tabatinga, Brazil, Brazil",-69.934999,-4.244779,"Rua Brasil, Tabatinga - Amazonas, 69640, Brazil",200,NA
"Domingos Martins, Brazil, Brazil",-40.65937,-20.362175,"Domingos Martins, Espírito Santo, Brazil",200,NA
"Guarai, Tocantins, Brazil, Brazil",-48.511856,-8.835549,"Guaraí, Tocantins, Brazil",200,NA
"Nova Friburgo, Brazil, Brazil",-42.477428,-22.326417,"Nova Friburgo/Rj - Brasil, Nova Friburgo - Rio de Janeiro, 28615, Brazil",200,NA
"Gurupi, Tocantins, Brazil, Brazil",-49.068867,-11.729973,"Gurupi, Tocantins, Brazil",200,NA
"Pouso Alegre, Brazil, Brazil",-45.9356,-22.231413,"Pouso Alegre, Minas Gerais, Brazil",200,NA
"Indiana, United States, United States (Continental)",-86.284608,39.918408,"Indiana, United States",200,NA
"Michigan, United States, United States (Continental)",-84.52524,44.933746,"Michigan, United States",200,NA
"Minnesota, United States, United States (Continental)",-94.199117,46.343406,"Minnesota, United States",200,NA
"Ohio, United States, United States (Continental)",-82.711449,40.41742,"Ohio, United States",200,NA
"Rocha, Uruguay, Uruguay",-54.121669,-34.579412,"Uruguay, 27400 La Paloma, Rocha, Uruguay",200,NA
"San Jose, Uruguay, Uruguay",-56.404854,-34.757423,"Uruguay, 80500 Ciudad del Plata, San José, Uruguay",200,NA
"Tacuarembo, Uruguay, Uruguay",-55.825147,-32.60866,"Uruguay, 45200 San Gregorio de Polanco, Tacuarembó, Uruguay",200,NA
Pakistan,67.695237,28.186385,Pakistan,200,NA
"Nantes, France, France",-1.551244,47.218183,"Nantes, Loire-Atlantique, France",200,NA
Greece,23.828554,38.589021,Greece,200,NA
"GKVK, Bangalore, India, India",77.604857,13.075631,Jakkur Main Road ، 560064 Bengaluru، India,200,NA
"Arabhavi, India, India",74.820496,16.222689,"Arabhavi, Mudalgi, Belagavi, Karnataka, India",200,NA
"Tirupati, Andhra Pradesh, India, India",79.41914,13.62885,"Tirupati, Andhra Pradesh, India",200,NA
"Anantapur, Andhra Pradesh, India, India",77.60193,14.680434,"Ananthapuramu, Andhra Pradesh, India",200,NA
"Anekal, Bangalore, India, India",77.591301,12.979101,"Bengaluru, Karnataka, India",200,NA
"Arkalgud, Hassan, India, India",76.06148,12.762962,"Arkalgud, Karnataka, India",200,NA
"Bhuvaneshwar, Orissa, India, India",85.83854,20.260355,"Bhubaneswar, Odisha, India",200,NA
"Chintamani, Kolar, India, India",78.05365,13.399873,"Chintamani, Karnataka, India",200,NA
"Chitradurga, India, India",76.39934,14.22498,"Chitradurga, Karnataka, India",200,NA
"Davangere, India, India",88.463455,22.966872,India ، 741235 Kalyani، India,200,NA
"Dharwad, India, India",75.042825,15.355239,India ، 580114 Hubballi، India,200,NA
"Hassan, India, India",76.10026,13.003348,"Hassan, Karnataka, India",200,NA
"Hebbal, Bangalore, India, India",77.5917,13.037229,"Hebbal, Bengaluru, Bengaluru Urban, Karnataka, India",200,NA
"Hoskote, Bangalore, India, India",77.771449,12.983886,Hoskote Road ، 560067 Bengaluru، India,200,NA
"Hossur, Tamil Nadu, India, India",77.699564,12.805855,Hosur Road ، 560099 Anekal، India,200,NA
"Kaivara, Kolar, India, India",77.98617,13.346942,"Kaiwara, Chintamani, Chikkaballapura, Karnataka, India",200,NA
"Kanakapura, India, India",77.42205,12.544761,"Kanakapura, Karnataka, India",200,NA
"Kandli, Hassan, India, India",76.10026,13.003348,"Hassan, Karnataka, India",200,NA
"Madenur, Hassan, India, India",76.24707,12.984348,"Madenur, Hassan, Hassan, Karnataka, India",200,NA
"Malur, Kolar, India, India",77.93843,13.004277,"Malur, Karnataka, India",200,NA
"Mysore, India, India",76.652824,12.309475,"Mysuru, Karnataka, India",200,NA
"Nasik, Maharashtra, India, India",73.789474,20.006659,"Nashik, Maharashtra, India",200,NA
"Sirsi, India, India",75.753371,26.921348,Sirsi Road ، 302021 Jaipur، India,200,NA
"Sreenivaspura, Kolar, India, India",78.12915,13.136205,"Kolar, Karnataka, India",200,NA
"Tumkur, India, India",77.549974,13.023129,Tumkur Road ، 560022 Bengaluru، India,200,NA
"Bijapur, India, India",75.896395,17.632077,Bijapur Rd Near Indira ، 413004 Solapur، India,200,NA
"Bagepalli, Kolar, India, India",77.795845,13.783068,"Bagepalli, Karnataka, India",200,NA
"Chikkaballapur, Karnataka, India, India",77.73154,13.435524,"Chikkaballapura, Karnataka, India",200,NA
"Chikmagalur, India, India",88.463455,22.966872,India ، 741235 Kalyani، India,200,NA
"Simla (134), India, India",88.376419,22.585402,Simla Rd 134، 700006 Kolkata، India,200,NA
"Simla (GSC-26), India, India",72.464053,23.034177,Opp. Gsc Bank ، 380058 Ahmedabad، India,200,NA
"Simla (JGS 3/118), India, India",77.172676,31.10511,"Shimla, Himachal Pradesh, India",200,NA
"Sulebele, Kolar, India, India",77.799736,13.185383,"Sulibele, Hosakote, Bengaluru Rural, Karnataka, India",200,NA
"Thrissur, Kerala, India, India",76.215034,10.522504,"Thrissur, Kerala, India",200,NA
"Bonoufla, Ivory Coast, Cote d'Ivoire",-6.474065,7.129113,"Bonoufla, Sassandra-Marahoué, Côte d'Ivoire",200,NA
"Datta P2, Ivory Coast, Cote d'Ivoire",-5.326729,5.934235,"DATA, Gôh-Djiboua, Côte d'Ivoire",200,NA
"Sinfra P1, Ivory Coast, Cote d'Ivoire",-5.90895,6.616749,"Sinfra, Sassandra-Marahoué, Côte d'Ivoire",200,NA
"Sinfra P2, Ivory Coast, Cote d'Ivoire",-5.90895,6.616749,"Sinfra, Sassandra-Marahoué, Côte d'Ivoire",200,NA
"Songon, Ivory Coast, Cote d'Ivoire",-3.208425,6.109293,"Songan, Comoé, Côte d'Ivoire",200,NA
"Souandala P1, Ivory Coast, Cote d'Ivoire",-6.244942,8.833208,"Koté, Woroba, Côte d'Ivoire",200,NA
"Anguededou, Cote d'Ivoire, Cote d'Ivoire",-6.244942,8.833208,"Koté, Woroba, Côte d'Ivoire",200,NA
"Daloa, Ivory Coast, Cote d'Ivoire",-6.45161,6.87669,"Daloa, Sassandra-Marahoué, Côte d'Ivoire",200,NA
"Man, Ivory Coast, Cote d'Ivoire",-7.55017,7.409081,"Man, Montagnes, Côte d'Ivoire",200,NA
"South Carolina, United States, United States (Continental)",-80.900773,33.918412,"South Carolina, United States",200,NA
"Kutaisi, Georgia, Georgia",42.70546,42.271537,"Kutaisi, Imereti, Georgia",200,NA
Republic of Trinidad and Tobago,-61.253176,10.468643,Trinidad and Tobago,200,NA
"Atibaia, Sao Paulo, Brazil, Brazil",-46.55456,-23.117037,"Atibaia, São Paulo, Brazil",200,NA
"Holambra, Sao Paulo, Brazil, Brazil",-47.05314,-22.633001,"Holambra, São Paulo, Brazil",200,NA
"Registro, Brazil, Brazil",-47.841728,-24.498955,"Rua Brasil, Registro - São Paulo, 11900, Brazil",200,NA
"Planaltina, Brazil, Brazil",-47.567716,-15.234546,"Avenida Brasil, Planaltina - Goiás, 73758, Brazil",200,NA
"Vale do Itajai, Brazil, Brazil",-48.657383,-26.906605,"Itajaí, Santa Catarina, Brazil",200,NA
"Elias Fausto, Brazil, Brazil",-47.372467,-23.041903,"Elias Fausto, São Paulo, Brazil",200,NA
"Montenegro, Quindio, Colombia, Colombia",-75.74969,4.567703,"Montenegro, Quindío, Colombia",200,NA
"La Tebaida, Quindio, Colombia, Colombia",-75.78794,4.452932,"La Tebaida, Quindío, Colombia",200,NA
"Valle del Cauca/Palmira, Colombia, Colombia",-76.298805,3.527968,"Palmira, Valle del Cauca, Colombia",200,NA
"Valle del Cauca/Caicedonia, Colombia, Colombia",-75.82863,4.331482,"Caicedonia, Valle del Cauca, Colombia",200,NA
"Valle del Cauca/Sevilla, Colombia, Colombia",-75.93471,4.265692,"Sevilla, Valle del Cauca, Colombia",200,NA
"Armenia, Quindio, Colombia, Colombia",-75.67241,4.535886,"Armenia, Quindío, Colombia",200,NA
"Valle del Cauca/Candelaria, Colombia, Colombia",-76.34627,3.408381,"Candelaria, Valle del Cauca, Colombia",200,NA
"Villamaria, Colombia, Colombia",-75.51481,5.046089,"Villamaría, Caldas, Colombia",200,NA
"UAS Bangalore, India, India",77.556021,13.012252,India ، 560055 Bengaluru، India,200,NA
"UAS Dharwad, India, India",75.042825,15.355239,India ، 580114 Hubballi، India,200,NA
"Pretoria, South Africa, South Africa",28.119076,-26.104285,"South Africa Boulevard, Alexandra, Johannesburg, Gauteng 2090, South Africa",200,NA
"Jamalpur, Bangladesh, Bangladesh",89.94808,24.927023,"Jamalpur, Mymensingh, Bangladesh",200,NA
"Munshigonj, Bangladesh, Bangladesh",90.53523,23.55095,"Munshiganj, Dhaka, Bangladesh",200,NA
"Nilphamari, Bangladesh, Bangladesh",88.853516,25.932339,"Nilphamari, Rangpur, Bangladesh",200,NA
"Bezerros, Pernambuco, Brazil, Brazil",-35.752316,-8.234993,"Bezerros, Pernambuco, Brazil",200,NA
"Caruaru, Pernambuco, Brazil, Brazil",-35.97143,-8.28258,"Caruaru, Pernambuco, Brazil",200,NA
"Cha Grande, Pernambuco, Brazil, Brazil",-35.46351,-8.238894,"Chã Grande, Pernambuco, Brazil",200,NA
"Garanhuns, Pernambuco, Brazil, Brazil",-36.49399,-8.89043,"Garanhuns, Pernambuco, Brazil",200,NA
"Saire, Pernambuco, Brazil, Brazil",-35.709297,-8.327757,"Sairé, Pernambuco, Brazil",200,NA
"Parintins, AM, Brazil, Brazil",-56.736618,-2.628879,"Parintins, Amazonas, Brazil",200,NA
"Shushtar, Khoozestan, Iran, Iran",48.855026,32.046703,"Shushtar, Khuzestan, Iran",200,NA
"Andimeshk, Khoozestan, Iran, Iran",48.353165,32.458267,"Andimeshk, Khuzestan, Iran",200,NA
"Bahar, Hamedan, Iran, Iran",48.43926,34.907967,"Bahar, Hamadan, Iran",200,NA
"Bandarabas, Hormozgan, Iran, Iran",56.289253,27.184202,"Hormozgan, Iran",200,NA
"Dehbid, Fars, Iran, Iran",52.800562,29.916542,"Dehbid, Marvdasht, Fars, Iran",200,NA
"Dezful, Khoozestan, Iran, Iran",48.403812,32.378143,"Dezful, Khuzestan, Iran",200,NA
"Dorche, Esfahan, Iran, Iran",51.66541,32.66991,"Esfahan, Isfahan, Iran",200,NA
"Eghlid, Fars, Iran, Iran",52.537804,29.606022,"Fars, Iran",200,NA
"Fasarod, Fars, Iran, Iran",52.537804,29.606022,"Fars, Iran",200,NA
"Fereidan, Esfahan, Iran, Iran",50.415146,32.98532,"Faridan, Isfahan, Iran",200,NA
"Gorgan, Golestan, Iran, Iran",54.435223,36.839176,"Gorgan, Golestan, Iran",200,NA
"Jiroft, Kerman, Iran, Iran",57.73616,28.669613,"Jiroft, Kerman, Iran",200,NA
"Maharlo, Fars, Iran, Iran",52.537804,29.606022,"Fars, Iran",200,NA
"Norabad, Fars, Iran, Iran",52.609836,27.723499,"Nowabad, Mohr, Fars, Iran",200,NA
"Shiraz, Fars, Iran, Iran",52.537064,29.605162,"Shiraz, Fars, Iran",200,NA
"Tezpur, Assam, India, India",92.7967,26.622608,"Tezpur, Assam, India",200,NA
Serbia,20.7953,44.226737,Serbia,200,NA
"Melville island, Northern territory, Australia, Australia",130.933333,-11.5,"Melville Island, Northern Territory, Australia",200,NA
"Nambour, Queensland, Australia, Australia",152.95903,-26.626907,"Nambour, Queensland, Australia",200,NA
"CNPH-DF, Brazil, Brazil",-47.790561,-15.684568,"Federal District, Brazil",200,NA
"Farako Ba, Burkina Faso, Burkina Faso",-4.340861,11.082766,"Farakoba, Houet, Burkina Faso",200,NA
"Baham (ZAE3), Cameroon, Cameroon",10.368438,5.334612,"Baham, West, Cameroon",200,NA
"Bafang (ZAE3), Cameroon, Cameroon",10.179748,5.158664,"Bafang, West, Cameroon",200,NA
"Bafia (ZAE5), Cameroon, Cameroon",11.220593,4.739933,"Bafia, Centre, Cameroon",200,NA
"Bassam, Ivory Coast, Cote d'Ivoire",-6.244942,8.833208,"Koté, Woroba, Côte d'Ivoire",200,NA
"Yamoussoukro-Yamoussoukro, Zatta, Ivory Coast, Cote d'Ivoire",-5.277603,6.820007,"Yamoussoukro, Côte d'Ivoire",200,NA
"Attobro, Appromponou, Ivory Coast, Cote d'Ivoire",-3.381414,7.040047,"Attobro, Comoé, Côte d'Ivoire",200,NA
"Datta P1, Ivory Coast, Cote d'Ivoire",-5.326729,5.934235,"DATA, Gôh-Djiboua, Côte d'Ivoire",200,NA
"Datta, Ivory Coast, Cote d'Ivoire",-5.326729,5.934235,"DATA, Gôh-Djiboua, Côte d'Ivoire",200,NA
"Djebonoua-Kondoukro, Ivory Coast, Cote d'Ivoire",-5.066609,7.460867,"Kondoukro, Vallée du Bandama, Côte d'Ivoire",200,NA
"Pakobo, Tiassale, Ivory Coast, Cote d'Ivoire",-4.825058,5.895646,"Tiassalé, Lagunes, Côte d'Ivoire",200,NA
"Sinfra, Ivory Coast, Cote d'Ivoire",-5.90895,6.616749,"Sinfra, Sassandra-Marahoué, Côte d'Ivoire",200,NA
"Sinfra-Bas-fond, Ivory Coast, Cote d'Ivoire",-5.90895,6.616749,"Sinfra, Sassandra-Marahoué, Côte d'Ivoire",200,NA
"Sinfra-Yaokro , Ivory Coast, Cote d'Ivoire",-5.90895,6.616749,"Sinfra, Sassandra-Marahoué, Côte d'Ivoire",200,NA
"Songon P7, Ivory Coast, Cote d'Ivoire",-3.208425,6.109293,"Songan, Comoé, Côte d'Ivoire",200,NA
"Songon P8, Ivory Coast, Cote d'Ivoire",-3.208425,6.109293,"Songan, Comoé, Côte d'Ivoire",200,NA
"Songon P9, Ivory Coast, Cote d'Ivoire",-3.208425,6.109293,"Songan, Comoé, Côte d'Ivoire",200,NA
"Souandala P2, Ivory Coast, Cote d'Ivoire",-6.244942,8.833208,"Koté, Woroba, Côte d'Ivoire",200,NA
"Yamoussoukro, Nanan, Ivory Coast, Cote d'Ivoire",-5.277603,6.820007,"Yamoussoukro, Côte d'Ivoire",200,NA
"Yamoussoukro, Zatta , Ivory Coast, Cote d'Ivoire",-5.277603,6.820007,"Yamoussoukro, Côte d'Ivoire",200,NA
"Biankouma-Souandala , Ivory Coast, Cote d'Ivoire",-7.612799,7.738348,"Biankouma, Montagnes, Côte d'Ivoire",200,NA
"Macouria, French Guiana, French Guiana",-52.47339,5.013751,"Macouria, French Guiana",200,NA
"Dioungol, Guinea, Guinea",-11.310997,10.911184,"Dioungol, Dabola, Guinea",200,NA
"Lafou, Guinea, Guinea",-12.465256,11.586697,"Lafou, Lélouma, Guinea",200,NA
"Sonke Togueta, Guinea, Guinea",-13.160208,10.991787,"Sonhè, Télimélé, Guinea",200,NA
"Malang, East Java, Indonesia, Indonesia",112.62813,-7.976468,"Malang, East Java, Indonesia",200,NA
"Gendu, Jatimulyo, Yogyakarta, Indonesia",110.481,-7.897314,"Jatimulyo, 55783, Dlingo, Bantul, Yogyakarta, Indonesia",200,NA
"Solok, West Sumatra, Indonesia, Indonesia",100.65531,-0.79036,"Solok, West Sumatra, Indonesia",200,NA
"Sukamantri, Tamansari, Bogor, West Java, Indonesia, Indonesia",106.77432,-6.638692,"Sukamantri, 16611, Tamansari, Bogor, West Java, Indonesia",200,NA
"Mombassa, Kenya, Kenya",39.667169,-4.05052,"Mombasa, Kenya",200,NA
"Naivasha, Kenya, Kenya",36.433064,-0.719343,"Naivasha, Nakuru, Kenya",200,NA
"Nairobi, Kenya, Kenya",36.817281,-1.289001,"Nairobi, Kenya",200,NA
"Ambatolampy, Madagascar, Madagascar",47.426723,-19.384727,"Ambatolampy, Vakinankaratra, Madagascar",200,NA
"Alkama, Niger, Niger",2.9612,13.8215,"Alkama, Tillabéri, Niger",200,NA
"Ballayara, Niger, Niger",2.951507,13.784102,"Balleyara, Tillabéri, Niger",200,NA
"Bogol Hima, Niger, Niger",2.844206,13.285917,"Boggol Hima, Dosso, Niger",200,NA
"Bonkoukou, Niger, Niger",3.212257,14.011339,"Bonkoukou, Tillabéri, Niger",200,NA
"Kollo, Niger, Niger",2.316525,13.342077,"Kollo, Tillabéri, Niger",200,NA
"Toulloua, Niger, Niger",4.437438,14.264967,"Toullou, Tahoua, Niger",200,NA
"Nauta, Peru, Peru",-73.57465,-4.50638,"Nauta, Loreto, Peru",200,NA
"Davao, Philippines, Philippines",124.982235,11.237375,"Davao Barangay 91, Tacloban, Philippines",200,NA
"Arima, St George County, Trinidad and Tobago, Republic of Trinidad and Tobago",-60.735024,11.185289,"Tobago, Trinidad and Tobago",200,NA
"Gasparillo, Trinidad and Tobago, Republic of Trinidad and Tobago",-60.735024,11.185289,"Tobago, Trinidad and Tobago",200,NA
"Poole, Trinidad and Tobago, Republic of Trinidad and Tobago",-60.735024,11.185289,"Tobago, Trinidad and Tobago",200,NA
Rwanda,29.917652,-1.865506,Rwanda,200,NA
"Natal, South Africa, South Africa",28.119076,-26.104285,"South Africa Boulevard, Alexandra, Johannesburg, Gauteng 2090, South Africa",200,NA
